timestamp_s,id,type,color,color_r,color_g,color_b,icon,x,y
31.75,ground_model,#67D756,103,215,86,Player,0.671277,0.330693
31.75,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
31.75,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
31.75,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
32.29,ground_model,#1839A7,24,57,167,LightTank,0.548875,0.316079
32.29,ground_model,#1839A7,24,57,167,MediumTank,0.667527,0.334082
32.29,ground_model,#1839A7,24,57,167,MediumTank,0.677366,0.331492
32.29,ground_model,#1839A7,24,57,167,MediumTank,0.536298,0.315378
32.29,ground_model,#1839A7,24,57,167,MediumTank,0.669274,0.336829
32.29,ground_model,#67D756,103,215,86,MediumTank,0.555219,0.317656
32.29,ground_model,#1839A7,24,57,167,TankDestroyer,0.675481,0.332721
32.29,ground_model,#1839A7,24,57,167,MediumTank,0.672353,0.334248
32.29,ground_model,#1839A7,24,57,167,LightTank,0.539109,0.316929
32.29,ground_model,#1839A7,24,57,167,LightTank,0.534444,0.316374
32.29,ground_model,#1839A7,24,57,167,LightTank,0.664232,0.335414
32.29,ground_model,#67D756,103,215,86,Player,0.671276,0.330712
32.29,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
32.29,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
32.29,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
32.83,ground_model,#1839A7,24,57,167,LightTank,0.548492,0.316137
32.83,ground_model,#1839A7,24,57,167,MediumTank,0.667155,0.334456
32.83,ground_model,#1839A7,24,57,167,MediumTank,0.677673,0.332406
32.83,ground_model,#1839A7,24,57,167,MediumTank,0.536167,0.315444
32.83,ground_model,#1839A7,24,57,167,MediumTank,0.669718,0.337109
32.83,ground_model,#67D756,103,215,86,MediumTank,0.55524,0.318308
32.83,ground_model,#1839A7,24,57,167,TankDestroyer,0.675489,0.332741
32.83,ground_model,#1839A7,24,57,167,MediumTank,0.672397,0.334446
32.83,ground_model,#1839A7,24,57,167,LightTank,0.538813,0.317505
32.83,ground_model,#1839A7,24,57,167,LightTank,0.534813,0.316962
32.83,ground_model,#1839A7,24,57,167,LightTank,0.663966,0.335809
32.83,ground_model,#67D756,103,215,86,Player,0.671291,0.330972
32.83,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
32.83,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
32.83,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
33.37,ground_model,#1839A7,24,57,167,LightTank,0.547926,0.316208
33.37,ground_model,#1839A7,24,57,167,MediumTank,0.66674,0.334872
33.37,ground_model,#174DFF,23,77,255,MediumTank,0.677818,0.333232
33.37,ground_model,#1839A7,24,57,167,MediumTank,0.536019,0.31548
33.37,ground_model,#1839A7,24,57,167,MediumTank,0.670273,0.337458
33.37,ground_model,#67D756,103,215,86,MediumTank,0.555264,0.319023
33.37,ground_model,#1839A7,24,57,167,TankDestroyer,0.675674,0.332766
33.37,ground_model,#1839A7,24,57,167,MediumTank,0.672491,0.334621
33.37,ground_model,#1839A7,24,57,167,LightTank,0.538285,0.318044
33.37,ground_model,#1839A7,24,57,167,LightTank,0.535085,0.317553
33.37,ground_model,#1839A7,24,57,167,LightTank,0.663592,0.33636
33.37,ground_model,#67D756,103,215,86,Player,0.671317,0.331237
33.37,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
33.37,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
33.37,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
33.91,ground_model,#1839A7,24,57,167,LightTank,0.547184,0.316301
33.91,ground_model,#1839A7,24,57,167,MediumTank,0.666268,0.335265
33.91,ground_model,#174DFF,23,77,255,MediumTank,0.677756,0.334075
33.91,ground_model,#1839A7,24,57,167,MediumTank,0.535786,0.315475
33.91,ground_model,#1839A7,24,57,167,MediumTank,0.670883,0.337841
33.91,ground_model,#67D756,103,215,86,MediumTank,0.55529,0.319784
33.91,ground_model,#1839A7,24,57,167,TankDestroyer,0.675991,0.332804
33.91,ground_model,#1839A7,24,57,167,MediumTank,0.672624,0.334756
33.91,ground_model,#1839A7,24,57,167,LightTank,0.537553,0.318427
33.91,ground_model,#1839A7,24,57,167,LightTank,0.535242,0.318212
33.91,ground_model,#1839A7,24,57,167,LightTank,0.663176,0.336979
33.91,ground_model,#67D756,103,215,86,Player,0.67146,0.331526
33.91,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
33.91,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
33.91,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
34.45,ground_model,#1839A7,24,57,167,LightTank,0.546304,0.316414
34.45,ground_model,#1839A7,24,57,167,MediumTank,0.665708,0.335727
34.45,ground_model,#174DFF,23,77,255,MediumTank,0.677512,0.334882
34.45,ground_model,#1839A7,24,57,167,MediumTank,0.535393,0.315448
34.45,ground_model,#1839A7,24,57,167,MediumTank,0.671574,0.338219
34.45,ground_model,#67D756,103,215,86,MediumTank,0.555318,0.320633
34.45,ground_model,#1839A7,24,57,167,TankDestroyer,0.676478,0.33284
34.45,ground_model,#1839A7,24,57,167,MediumTank,0.672792,0.334848
34.45,ground_model,#1839A7,24,57,167,LightTank,0.536695,0.31856
34.45,ground_model,#1839A7,24,57,167,LightTank,0.535261,0.31896
34.45,ground_model,#1839A7,24,57,167,LightTank,0.66266,0.337738
34.45,ground_model,#67D756,103,215,86,Player,0.671679,0.331888
34.45,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
34.45,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
34.45,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
34.99,ground_model,#1839A7,24,57,167,LightTank,0.545337,0.316536
34.99,ground_model,#1839A7,24,57,167,MediumTank,0.665114,0.336216
34.99,ground_model,#174DFF,23,77,255,MediumTank,0.67715,0.33572
34.99,ground_model,#1839A7,24,57,167,MediumTank,0.534837,0.315412
34.99,ground_model,#1839A7,24,57,167,MediumTank,0.672174,0.338638
34.99,ground_model,#67D756,103,215,86,MediumTank,0.555345,0.321516
34.99,ground_model,#1839A7,24,57,167,TankDestroyer,0.677071,0.332883
34.99,ground_model,#1839A7,24,57,167,MediumTank,0.672972,0.334889
34.99,ground_model,#1839A7,24,57,167,LightTank,0.536251,0.318668
34.99,ground_model,#174DFF,23,77,255,LightTank,0.535307,0.319509
34.99,ground_model,#1839A7,24,57,167,LightTank,0.662127,0.33859
34.99,ground_model,#67D756,103,215,86,Player,0.67183,0.332228
34.99,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
34.99,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
34.99,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
35.52,ground_model,#1839A7,24,57,167,LightTank,0.544325,0.316666
35.52,ground_model,#174DFF,23,77,255,MediumTank,0.664512,0.336716
35.52,ground_model,#174DFF,23,77,255,MediumTank,0.67672,0.336473
35.52,ground_model,#1839A7,24,57,167,MediumTank,0.534187,0.315368
35.52,ground_model,#174DFF,23,77,255,MediumTank,0.67252,0.339218
35.52,ground_model,#67D756,103,215,86,MediumTank,0.555374,0.322383
35.52,ground_model,#1839A7,24,57,167,TankDestroyer,0.677724,0.33293
35.52,ground_model,#1839A7,24,57,167,MediumTank,0.67329,0.334896
35.52,ground_model,#1839A7,24,57,167,LightTank,0.536039,0.318746
35.52,ground_model,#174DFF,23,77,255,LightTank,0.535475,0.319795
35.52,ground_model,#174DFF,23,77,255,LightTank,0.661648,0.339443
35.52,ground_model,#67D756,103,215,86,Player,0.671823,0.332599
35.52,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
35.52,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
35.52,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
36.07,ground_model,#174DFF,23,77,255,LightTank,0.543174,0.316813
36.07,ground_model,#174DFF,23,77,255,MediumTank,0.663922,0.337257
36.07,ground_model,#174DFF,23,77,255,MediumTank,0.67621,0.337367
36.07,ground_model,#1839A7,24,57,167,MediumTank,0.533416,0.315317
36.07,ground_model,#174DFF,23,77,255,MediumTank,0.672901,0.339935
36.07,ground_model,#67D756,103,215,86,MediumTank,0.555404,0.323325
36.07,ground_model,#1839A7,24,57,167,TankDestroyer,0.678502,0.332988
36.07,ground_model,#1839A7,24,57,167,MediumTank,0.673856,0.334915
36.07,ground_model,#1839A7,24,57,167,LightTank,0.535811,0.318797
36.07,ground_model,#174DFF,23,77,255,LightTank,0.535619,0.319924
36.07,ground_model,#174DFF,23,77,255,LightTank,0.661232,0.340381
36.07,ground_model,#67D756,103,215,86,Player,0.671809,0.333067
36.07,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
36.07,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
36.07,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
36.61,ground_model,#174DFF,23,77,255,LightTank,0.541957,0.316968
36.61,ground_model,#174DFF,23,77,255,MediumTank,0.663332,0.33784
36.61,ground_model,#174DFF,23,77,255,MediumTank,0.675654,0.33834
36.61,ground_model,#1839A7,24,57,167,MediumTank,0.53256,0.315259
36.61,ground_model,#174DFF,23,77,255,MediumTank,0.673307,0.340704
36.61,ground_model,#67D756,103,215,86,MediumTank,0.555436,0.324277
36.61,ground_model,#1839A7,24,57,167,TankDestroyer,0.679324,0.333049
36.61,ground_model,#1839A7,24,57,167,MediumTank,0.674565,0.33494
36.61,ground_model,#1839A7,24,57,167,LightTank,0.535442,0.318838
36.61,ground_model,#174DFF,23,77,255,LightTank,0.535743,0.319984
36.61,ground_model,#174DFF,23,77,255,LightTank,0.660895,0.341297
36.61,ground_model,#67D756,103,215,86,Player,0.671894,0.333532
36.61,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
36.61,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
36.61,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
37.16,ground_model,#174DFF,23,77,255,LightTank,0.540631,0.317138
37.16,ground_model,#174DFF,23,77,255,MediumTank,0.662683,0.33848
37.16,ground_model,#174DFF,23,77,255,MediumTank,0.67503,0.339432
37.16,ground_model,#1839A7,24,57,167,MediumTank,0.531637,0.315198
37.16,ground_model,#174DFF,23,77,255,MediumTank,0.673726,0.341492
37.16,ground_model,#67D756,103,215,86,MediumTank,0.55547,0.325288
37.16,ground_model,#174DFF,23,77,255,TankDestroyer,0.680225,0.333114
37.16,ground_model,#1839A7,24,57,167,MediumTank,0.675431,0.334971
37.16,ground_model,#174DFF,23,77,255,LightTank,0.534875,0.318864
37.16,ground_model,#174DFF,23,77,255,LightTank,0.535855,0.320018
37.16,ground_model,#174DFF,23,77,255,LightTank,0.660809,0.342204
37.16,ground_model,#67D756,103,215,86,Player,0.672044,0.33413
37.16,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
37.16,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
37.16,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
37.71,ground_model,#174DFF,23,77,255,LightTank,0.539308,0.317201
37.71,ground_model,#174DFF,23,77,255,MediumTank,0.662059,0.339112
37.71,ground_model,#174DFF,23,77,255,MediumTank,0.67444,0.34046
37.71,ground_model,#174DFF,23,77,255,MediumTank,0.530657,0.315133
37.71,ground_model,#174DFF,23,77,255,MediumTank,0.674162,0.342316
37.71,ground_model,#67D756,103,215,86,MediumTank,0.555504,0.326327
37.71,ground_model,#174DFF,23,77,255,TankDestroyer,0.681154,0.333183
37.71,ground_model,#1839A7,24,57,167,MediumTank,0.67644,0.335007
37.71,ground_model,#174DFF,23,77,255,LightTank,0.53421,0.318887
37.71,ground_model,#174DFF,23,77,255,LightTank,0.536013,0.32009
37.71,ground_model,#174DFF,23,77,255,LightTank,0.661215,0.342945
37.71,ground_model,#67D756,103,215,86,Player,0.672224,0.334845
37.71,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
37.71,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
37.71,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
38.25,ground_model,#174DFF,23,77,255,LightTank,0.537879,0.317217
38.25,ground_model,#174DFF,23,77,255,MediumTank,0.661544,0.339835
38.25,ground_model,#174DFF,23,77,255,MediumTank,0.673966,0.341432
38.25,ground_model,#174DFF,23,77,255,MediumTank,0.529608,0.315063
38.25,ground_model,#174DFF,23,77,255,MediumTank,0.674683,0.343237
38.25,ground_model,#67D756,103,215,86,MediumTank,0.555538,0.327411
38.25,ground_model,#174DFF,23,77,255,TankDestroyer,0.682107,0.333208
38.25,ground_model,#174DFF,23,77,255,MediumTank,0.677493,0.335081
38.25,ground_model,#174DFF,23,77,255,LightTank,0.533534,0.318911
38.25,ground_model,#174DFF,23,77,255,LightTank,0.536148,0.320235
38.25,ground_model,#174DFF,23,77,255,LightTank,0.661703,0.343651
38.25,ground_model,#67D756,103,215,86,Player,0.672424,0.335632
38.25,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
38.25,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
38.25,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
38.79,ground_model,#174DFF,23,77,255,LightTank,0.536436,0.317234
38.79,ground_model,#174DFF,23,77,255,MediumTank,0.661013,0.340591
38.79,ground_model,#174DFF,23,77,255,MediumTank,0.673478,0.342465
38.79,ground_model,#174DFF,23,77,255,MediumTank,0.528523,0.31499
38.79,ground_model,#174DFF,23,77,255,MediumTank,0.675355,0.344006
38.79,ground_model,#67D756,103,215,86,MediumTank,0.555575,0.328504
38.79,ground_model,#174DFF,23,77,255,TankDestroyer,0.683075,0.333216
38.79,ground_model,#174DFF,23,77,255,MediumTank,0.678629,0.335185
38.79,ground_model,#174DFF,23,77,255,LightTank,0.532845,0.318936
38.79,ground_model,#174DFF,23,77,255,LightTank,0.536209,0.320463
38.79,ground_model,#174DFF,23,77,255,LightTank,0.662271,0.344372
38.79,ground_model,#67D756,103,215,86,Player,0.672639,0.33649
38.79,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
38.79,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
38.79,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
39.33,ground_model,#174DFF,23,77,255,LightTank,0.534864,0.317254
39.33,ground_model,#174DFF,23,77,255,MediumTank,0.660431,0.341425
39.33,ground_model,#174DFF,23,77,255,MediumTank,0.67291,0.343664
39.33,ground_model,#174DFF,23,77,255,MediumTank,0.527336,0.314911
39.33,ground_model,#174DFF,23,77,255,MediumTank,0.676094,0.344691
39.33,ground_model,#67D756,103,215,86,MediumTank,0.555612,0.329673
39.33,ground_model,#174DFF,23,77,255,TankDestroyer,0.684144,0.333224
39.33,ground_model,#174DFF,23,77,255,MediumTank,0.679923,0.335301
39.33,ground_model,#174DFF,23,77,255,LightTank,0.532092,0.318963
39.33,ground_model,#174DFF,23,77,255,LightTank,0.536161,0.320878
39.33,ground_model,#174DFF,23,77,255,LightTank,0.66292,0.345192
39.33,ground_model,#67D756,103,215,86,Player,0.672883,0.33746
39.33,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
39.33,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
39.33,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
39.88,ground_model,#174DFF,23,77,255,LightTank,0.533261,0.317274
39.88,ground_model,#174DFF,23,77,255,MediumTank,0.65989,0.342198
39.88,ground_model,#174DFF,23,77,255,MediumTank,0.672323,0.344906
39.88,ground_model,#174DFF,23,77,255,MediumTank,0.526152,0.314835
39.88,ground_model,#174DFF,23,77,255,MediumTank,0.676902,0.345078
39.88,ground_model,#67D756,103,215,86,MediumTank,0.555652,0.330844
39.88,ground_model,#174DFF,23,77,255,TankDestroyer,0.685256,0.333233
39.88,ground_model,#174DFF,23,77,255,MediumTank,0.68127,0.335422
39.88,ground_model,#174DFF,23,77,255,LightTank,0.531293,0.31899
39.88,ground_model,#174DFF,23,77,255,LightTank,0.536145,0.321377
39.88,ground_model,#174DFF,23,77,255,LightTank,0.663604,0.346056
39.88,ground_model,#67D756,103,215,86,Player,0.673137,0.338469
39.88,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
39.88,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
39.88,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
40.67,ground_model,#174DFF,23,77,255,LightTank,0.530897,0.317338
40.67,ground_model,#174DFF,23,77,255,MediumTank,0.659124,0.343291
40.67,ground_model,#174DFF,23,77,255,MediumTank,0.671405,0.346841
40.67,ground_model,#174DFF,23,77,255,MediumTank,0.524724,0.315102
40.67,ground_model,#174DFF,23,77,255,MediumTank,0.678168,0.345542
40.67,ground_model,#67D756,103,215,86,MediumTank,0.555709,0.33256
40.67,ground_model,#174DFF,23,77,255,TankDestroyer,0.686952,0.333246
40.67,ground_model,#174DFF,23,77,255,MediumTank,0.683315,0.335553
40.67,ground_model,#174DFF,23,77,255,LightTank,0.529977,0.319113
40.67,ground_model,#174DFF,23,77,255,LightTank,0.536145,0.322316
40.67,ground_model,#174DFF,23,77,255,LightTank,0.664719,0.347464
40.67,ground_model,#67D756,103,215,86,Player,0.673529,0.340033
40.67,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
40.67,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
40.67,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
41.2,ground_model,#174DFF,23,77,255,LightTank,0.529516,0.317769
41.2,ground_model,#174DFF,23,77,255,MediumTank,0.658602,0.344041
41.2,ground_model,#174DFF,23,77,255,MediumTank,0.670759,0.348208
41.2,ground_model,#174DFF,23,77,255,MediumTank,0.523994,0.315642
41.2,ground_model,#174DFF,23,77,255,MediumTank,0.679039,0.345749
41.2,ground_model,#67D756,103,215,86,MediumTank,0.555745,0.333717
41.2,ground_model,#174DFF,23,77,255,TankDestroyer,0.68812,0.333255
41.2,ground_model,#174DFF,23,77,255,MediumTank,0.684764,0.335642
41.2,ground_model,#174DFF,23,77,255,LightTank,0.529017,0.319399
41.2,ground_model,#174DFF,23,77,255,LightTank,0.536172,0.323021
41.2,ground_model,#174DFF,23,77,255,LightTank,0.66551,0.348467
41.2,ground_model,#67D756,103,215,86,Player,0.673803,0.341114
41.2,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
41.2,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
41.2,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
41.73,ground_model,#174DFF,23,77,255,LightTank,0.528247,0.318387
41.73,ground_model,#174DFF,23,77,255,MediumTank,0.658067,0.344802
41.73,ground_model,#174DFF,23,77,255,MediumTank,0.670082,0.349637
41.73,ground_model,#174DFF,23,77,255,MediumTank,0.523394,0.31624
41.73,ground_model,#174DFF,23,77,255,MediumTank,0.679924,0.345901
41.73,ground_model,#67D756,103,215,86,MediumTank,0.555784,0.334885
41.73,ground_model,#174DFF,23,77,255,TankDestroyer,0.689325,0.333264
41.73,ground_model,#174DFF,23,77,255,MediumTank,0.686255,0.335729
41.73,ground_model,#174DFF,23,77,255,LightTank,0.528121,0.319932
41.73,ground_model,#174DFF,23,77,255,LightTank,0.536232,0.3238
41.73,ground_model,#174DFF,23,77,255,LightTank,0.666199,0.349551
41.73,ground_model,#67D756,103,215,86,Player,0.67406,0.342118
41.73,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
41.73,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
41.73,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
42.25,ground_model,#174DFF,23,77,255,LightTank,0.527216,0.319218
42.25,ground_model,#174DFF,23,77,255,MediumTank,0.657541,0.345555
42.25,ground_model,#174DFF,23,77,255,MediumTank,0.669398,0.351084
42.25,ground_model,#174DFF,23,77,255,MediumTank,0.522787,0.316881
42.25,ground_model,#174DFF,23,77,255,MediumTank,0.680841,0.346049
42.25,ground_model,#67D756,103,215,86,MediumTank,0.55582,0.336033
42.25,ground_model,#174DFF,23,77,255,TankDestroyer,0.690528,0.333275
42.25,ground_model,#174DFF,23,77,255,MediumTank,0.687735,0.335737
42.25,ground_model,#174DFF,23,77,255,LightTank,0.527417,0.320717
42.25,ground_model,#174DFF,23,77,255,LightTank,0.536268,0.324571
42.25,ground_model,#174DFF,23,77,255,LightTank,0.666769,0.35067
42.25,ground_model,#67D756,103,215,86,Player,0.674386,0.342979
42.25,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
42.25,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
42.25,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
42.79,ground_model,#174DFF,23,77,255,LightTank,0.526298,0.320112
42.79,ground_model,#174DFF,23,77,255,MediumTank,0.656993,0.346337
42.79,ground_model,#174DFF,23,77,255,MediumTank,0.668678,0.352602
42.79,ground_model,#174DFF,23,77,255,MediumTank,0.522133,0.317572
42.79,ground_model,#174DFF,23,77,255,MediumTank,0.681828,0.346206
42.79,ground_model,#67D756,103,215,86,MediumTank,0.55586,0.337218
42.79,ground_model,#174DFF,23,77,255,TankDestroyer,0.691789,0.333284
42.79,ground_model,#174DFF,23,77,255,MediumTank,0.689304,0.335729
42.79,ground_model,#174DFF,23,77,255,LightTank,0.526757,0.321657
42.79,ground_model,#174DFF,23,77,255,LightTank,0.536274,0.325362
42.79,ground_model,#174DFF,23,77,255,LightTank,0.667111,0.351861
42.79,ground_model,#67D756,103,215,86,Player,0.674973,0.343475
42.79,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
42.79,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
42.79,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
43.32,ground_model,#174DFF,23,77,255,LightTank,0.525509,0.321251
43.32,ground_model,#174DFF,23,77,255,MediumTank,0.656401,0.347183
43.32,ground_model,#174DFF,23,77,255,MediumTank,0.667873,0.354305
43.32,ground_model,#174DFF,23,77,255,MediumTank,0.521391,0.318354
43.32,ground_model,#174DFF,23,77,255,MediumTank,0.682939,0.346384
43.32,ground_model,#67D756,103,215,86,MediumTank,0.555902,0.338495
43.32,ground_model,#174DFF,23,77,255,TankDestroyer,0.693168,0.333296
43.32,ground_model,#174DFF,23,77,255,MediumTank,0.691046,0.335721
43.32,ground_model,#174DFF,23,77,255,LightTank,0.526009,0.322741
43.32,ground_model,#174DFF,23,77,255,LightTank,0.536212,0.326264
43.32,ground_model,#174DFF,23,77,255,LightTank,0.667189,0.352937
43.32,ground_model,#67D756,103,215,86,Player,0.675785,0.343753
43.32,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
43.32,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
43.32,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
43.85,ground_model,#174DFF,23,77,255,LightTank,0.524739,0.322399
43.85,ground_model,#174DFF,23,77,255,MediumTank,0.655824,0.348009
43.85,ground_model,#174DFF,23,77,255,MediumTank,0.667118,0.355886
43.85,ground_model,#174DFF,23,77,255,MediumTank,0.520646,0.319142
43.85,ground_model,#174DFF,23,77,255,MediumTank,0.68406,0.346563
43.85,ground_model,#67D756,103,215,86,MediumTank,0.555944,0.339727
43.85,ground_model,#174DFF,23,77,255,TankDestroyer,0.694523,0.333307
43.85,ground_model,#174DFF,23,77,255,MediumTank,0.692775,0.335716
43.85,ground_model,#174DFF,23,77,255,LightTank,0.525251,0.323842
43.85,ground_model,#174DFF,23,77,255,LightTank,0.536145,0.327195
43.85,ground_model,#174DFF,23,77,255,LightTank,0.667123,0.353689
43.85,ground_model,#67D756,103,215,86,Player,0.676611,0.344038
43.85,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
43.85,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
43.85,capture_zone,#ffFFFA,255,255,250,capture_zone,0.759153,0.498843
44.38,ground_model,#174DFF,23,77,255,LightTank,0.523961,0.323557
44.38,ground_model,#174DFF,23,77,255,MediumTank,0.655257,0.348819
44.38,ground_model,#174DFF,23,77,255,MediumTank,0.666382,0.357106
44.38,ground_model,#174DFF,23,77,255,MediumTank,0.519887,0.319943
44.38,ground_model,#174DFF,23,77,255,MediumTank,0.685164,0.346737
44.38,ground_model,#67D756,103,215,86,MediumTank,0.555982,0.340934
44.38,ground_model,#174DFF,23,77,255,TankDestroyer,0.695866,0.333317
44.38,ground_model,#174DFF,23,77,255,MediumTank,0.694507,0.335708
44.38,ground_model,#174DFF,23,77,255,LightTank,0.524481,0.324959
44.38,ground_model,#174DFF,23,77,255,LightTank,0.536081,0.328164
44.38,ground_model,#174DFF,23,77,255,LightTank,0.667022,0.354364
44.38,ground_model,#67D756,103,215,86,Player,0.677461,0.344333
44.38,capture_zone,#ffFFFA,255,255,250,capture_zone,0.434469,0.499941
44.38,capture_zone,#ffFFFA,255,255,250,capture_zone,0.544153,0.49999
